4.011380e+002,8.371421e-001
4.049951e+002,-2.540049e-001
4.088522e+002,-6.596793e-001
4.127093e+002,-7.081057e-002
4.165664e+002,6.000000e+000
4.204235e+002,6.000000e+000
4.242806e+002,6.000000e+000
4.281377e+002,6.000000e+000
4.319948e+002,6.000000e+000
4.358519e+002,-5.091528e-001
4.397090e+002,1.883499e-001
4.435661e+002,6.000000e+000
4.474232e+002,6.000000e+000
4.512803e+002,5.217177e-001
4.551374e+002,1.918572e-001
4.589945e+002,6.000000e+000
4.628516e+002,8.042406e-001
4.667087e+002,3.732690e-001
4.705658e+002,6.000000e+000
4.744229e+002,-5.781345e-001
4.782800e+002,6.000000e+000
4.821371e+002,7.958003e-001
4.859941e+002,-2.014555e-001
4.898513e+002,-3.664666e-002
4.937083e+002,-1.102579e-001
4.975654e+002,-3.844983e-002
5.014225e+002,3.166891e-001
5.052796e+002,6.000000e+000
5.091367e+002,-6.774938e-001
5.129938e+002,6.000000e+000
5.168509e+002,3.402015e-001
5.207080e+002,5.169474e-001
5.245651e+002,5.682124e-001
5.284222e+002,-1.219364e+000
5.322793e+002,-1.765419e+000
5.361364e+002,6.000000e+000
5.399935e+002,6.000000e+000
5.438506e+002,6.000000e+000
5.477077e+002,-6.441689e-001
5.515648e+002,1.758580e-001
5.554219e+002,6.000000e+000
5.592790e+002,6.000000e+000
5.631361e+002,-1.551458e-001
5.669932e+002,6.000000e+000
5.708503e+002,6.000000e+000
5.747074e+002,-2.998044e-001
5.785645e+002,6.000000e+000
5.824216e+002,6.000000e+000
5.862787e+002,3.146810e-002
5.901357e+002,2.473229e-003
5.939929e+002,-2.200641e-001
5.978499e+002,-1.987822e-001
6.017070e+002,6.000000e+000
6.055641e+002,-7.925056e-001
6.094212e+002,6.000000e+000
6.132783e+002,6.000000e+000
6.171354e+002,5.094790e-002
6.209925e+002,6.168819e-001
6.248496e+002,6.000000e+000
6.287067e+002,3.553864e-001
6.325638e+002,6.000000e+000
6.364209e+002,6.000000e+000
6.402780e+002,6.000000e+000
6.441351e+002,6.000000e+000
6.479922e+002,6.000000e+000
6.518493e+002,-3.344947e-001
6.557064e+002,6.000000e+000
6.595635e+002,6.000000e+000
6.634205e+002,1.667486e-001
6.672777e+002,6.000000e+000
6.711348e+002,-1.415660e-001
6.749918e+002,-4.776371e-001
6.788490e+002,-4.163115e-002
6.827061e+002,-9.451837e-002
6.865631e+002,6.000000e+000
6.904203e+002,1.808854e-001
6.942773e+002,4.862148e-001
6.981344e+002,6.000000e+000
7.019916e+002,6.000000e+000
7.058486e+002,-3.237153e-001
7.097057e+002,-1.239727e+000
7.135629e+002,-1.338906e-001
7.174199e+002,-1.588807e-001
